idx,Option,Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip,source,exchange
396,False,2015-08-10,2015-08-10,NYMTZ,New York Mortgage Trust Inc,Nario Kristine Rimando,CFO,P - Purchase,0.0,2200.0,14025.0,19.0,14496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,NASDAQ
397,False,2015-08-10,2015-08-04,ACFC,Atlantic Coast Financial Corp,Keegan Tracy L,"EVP, CFO",P - Purchase,5.5,596.0,596.0,New,3016.0,5.59,5.56,5.8,6.2,5.89,5.69,5.55,5.59,6.15,6.39,6.25,6.05,6.02,7.85,1.64,1.09,5.45,12.73,7.09,3.45,0.91,1.64,11.82,16.18,13.64,10.0,9.45,42.73,True,True,True,YF,
406,False,2015-08-07,2015-08-05,PEIX,"Pacific Ethanol, Inc.",McGregor Bryon T,CFO,P - Purchase,0.0,3000.0,66255.0,5.0,22102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
405,False,2015-08-07,2015-08-06,NMIH,"Nmi Holdings, Inc.",Farrell Glenn Michael,CFO,P - Purchase,8.67,10000.0,21000.0,91.0,85750.0,8.82,8.21,7.83,7.84,7.2,6.7,5.11,4.99,4.64,5.58,6.28,5.3,6.3,11.6,1.73,-5.31,-9.69,-9.57,-16.96,-22.72,-41.06,-42.45,-46.48,-35.64,-27.57,-38.87,-27.34,33.79,True,True,True,YF,NASDAQ
407,False,2015-08-07,2015-08-06,GTE,Gran Tierra Energy Inc.,Ellson Ryan,CFO,P - Purchase,2.22,50000.0,280030.0,22.0,110170.0,2.31,2.35,2.26,2.41,2.3,2.13,2.33,2.17,2.51,2.98,2.93,3.18,2.75,2.36,4.05,5.86,1.8,8.56,3.6,-4.05,4.95,-2.25,13.06,34.23,31.98,43.24,23.87,6.31,True,True,True,YF,AMEX
408,False,2015-08-07,2015-08-06,NLN,"Neulion, Inc.",McCarthy Arthur J,CFO,P - Purchase,0.0,100000.0,559933.0,22.0,59900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
409,False,2015-08-07,2015-08-06,PZG,Paramount Gold Nevada Corp.,Buffone Carlo,CFO,P - Purchase,1.29,11900.0,13900.0,595.0,14375.0,1.26,1.3,1.18,1.19,1.12,1.11,1.01,1.22,1.5,1.45,1.44,1.5,2.08,1.45,-2.33,0.78,-8.53,-7.75,-13.18,-13.95,-21.71,-5.43,16.28,12.4,11.63,16.28,61.24,12.4,True,True,True,YF,AMEX
410,False,2015-08-06,2015-08-04,CAP,"Cai International, Inc.",Page Timothy B,CFO,P - Purchase,0.0,5000.0,9000.0,125.0,65705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
413,False,2015-08-06,2015-08-05,SSY,Sunlink Health Systems Inc,Stockslager Mark J,"CFO, Princ. Accounting Ofcr.",P - Purchase,1.64,5000.0,103264.0,5.0,8000.0,1.86,1.7,1.63,1.69,1.02,0.91,0.7,0.37,0.5,0.61,0.44,0.56,0.7,1.64,13.41,3.66,-0.61,3.05,-37.8,-44.51,-57.32,-77.44,-69.51,-62.8,-73.17,-65.85,-57.32,0.0,True,True,True,YF,AMEX
412,True,2015-08-06,2015-08-06,TROX,Tronox Ltd,Harper Katherine Carolyn,"SVP, CFO",P - Purchase,8.452,10000.0,58842.0,20.0,109569.0,6.93,6.23,4.19,5.44,4.69,3.09,2.85,2.88,5.18,5.43,,4.29,4.14,12.75,-18.01,-26.29,-50.43,-35.64,-44.51,-63.44,-66.28,-65.93,-38.71,-35.75,,-49.24,-51.02,50.85,False,True,True,YF,
411,True,2015-08-06,2015-08-06,JASN,"Jason Industries, Inc.",Sutton Sarah C,CFO,P - Purchase,0.0,1666.0,1666.0,New,9829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
414,True,2015-08-05,2015-08-04,VTVT,Vtv Therapeutics Inc.,Howard Rudy,"CFO, Secretary",P - Purchase,10.3,5000.0,5000.0,New,75000.0,7.9,9.21,6.44,7.65,6.48,7.1,7.36,6.02,5.0,6.35,5.65,5.65,5.66,4.29,-23.3,-10.58,-37.48,-25.73,-37.09,-31.07,-28.54,-41.55,-51.46,-38.35,-45.15,-45.15,-45.05,-58.35,True,True,True,YF,NASDAQ
415,False,2015-08-04,2015-08-04,SPRT,"Support.Com, Inc.",Lakkaraju Roop Kalyan,"EVP, CFO,COO",P - Purchase,0.0,12300.0,53405.0,30.0,15055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
416,False,2015-08-04,2015-08-03,MLVF,"Malvern Bancorp, Inc.",Gangemi Joseph D,CFO,P - Purchase,15.08,150.0,3256.0,5.0,2250.0,15.84,15.51,15.33,15.7,15.95,17.6,16.72,16.63,16.17,15.77,15.83,15.6,15.84,24.85,5.04,2.85,1.66,4.11,5.77,16.71,10.88,10.28,7.23,4.58,4.97,3.45,5.04,64.79,True,True,True,YF,NASDAQ
417,False,2015-08-04,2015-07-31,CLDB,Cortland Bancorp Inc,Lucido David J,"SVP, CFO",P - Purchase,11.835,1018.0,14046.0,8.0,14000.0,12.1,11.8,12.42,12.83,12.86,13.28,13.67,14.24,13.51,13.5,13.79,13.6,13.48,16.1,2.24,-0.3,4.94,8.41,8.66,12.21,15.5,20.32,14.15,14.07,16.52,14.91,13.9,36.04,False,True,True,YF,
418,False,2015-08-03,2015-08-03,EDR,"Education Realty Trust, Inc.",Brewer Edwin B Jr,"EVP, CFO",P - Purchase,24.0,3200.0,9528.0,51.0,100800.0,31.25,29.69,26.1,24.4,23.38,25.12,24.68,29.37,0.0,0.0,0.0,0.0,0.0,0.0,30.21,23.71,8.75,1.67,-2.58,4.67,2.83,22.38,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
419,False,2015-08-03,2015-07-31,MLVF,"Malvern Bancorp, Inc.",Gangemi Joseph D,CFO,P - Purchase,15.02,530.0,3106.0,21.0,8019.0,15.84,15.51,15.33,15.7,15.95,17.6,16.72,16.63,16.17,15.77,15.83,15.6,15.84,24.85,5.46,3.26,2.06,4.53,6.19,17.18,11.32,10.72,7.66,4.99,5.39,3.86,5.46,65.45,True,True,True,YF,NASDAQ
420,False,2015-08-03,2015-07-31,LKQ,Lkq Corp,Zarcone Dominick P,"EVP, CFO",P - Purchase,31.52,10000.0,182863.0,6.0,311414.0,31.37,29.9,28.9,28.23,29.53,29.34,26.72,28.88,31.92,33.34,33.3,30.88,34.4,34.57,-0.48,-5.14,-8.31,-10.44,-6.31,-6.92,-15.23,-8.38,1.27,5.77,5.65,-2.03,9.14,9.68,False,True,True,YF,
421,False,2015-07-31,2015-07-29,PLXS,Plexus Corp,Jermain Patrick John,"SVP, CFO",P - Purchase,38.22,1000.0,5302.0,23.0,37958.0,38.54,36.5,37.97,40.88,35.66,35.17,30.1,36.79,39.48,38.87,42.21,44.39,44.87,54.42,0.84,-4.5,-0.65,6.96,-6.7,-7.98,-21.25,-3.74,3.3,1.7,10.44,16.14,17.4,42.39,True,True,True,YF,NASDAQ
424,False,2015-07-30,2015-06-08,PRSS,Cafepress Inc.,Jackson Garett,CFO,P - Purchase,4.13,4000.0,59229.0,7.0,19120.0,4.3,4.26,4.5,4.25,3.92,3.73,3.15,3.48,3.77,3.78,3.24,3.11,3.2,2.39,4.12,3.15,8.96,2.91,-5.08,-9.69,-23.73,-15.74,-8.72,-8.47,-21.55,-24.7,-22.52,-42.13,False,True,True,YF,
423,False,2015-07-30,2015-07-28,HPTO,Hopto Inc.,Casabonne Jean-Louis,CFO,P - Purchase,1.2,123854.0,1035881.0,14.0,9995.0,1.35,1.05,1.5,1.05,1.05,0.9,0.9,0.75,1.51,1.05,1.7,1.58,0.76,0.08,12.5,-12.5,25.0,-12.5,-12.5,-25.0,-25.0,-37.5,25.83,-12.5,41.67,31.67,-36.67,-93.33,False,True,True,YF,
422,False,2015-07-30,2014-11-14,GFN,General Finance Corp,Weber Eric,"CFO of Pac-Van, Inc.",P - Purchase,0.0,2500.0,2500.0,New,23450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
429,False,2015-07-29,2015-07-28,QCOM,Qualcomm Inc,Davis George S,"EVP, CFO",P - Purchase,51.537,8100.0,58463.0,16.0,504954.0,51.06,44.27,45.01,48.99,42.81,39.45,38.57,37.94,42.35,42.71,43.1,46.62,45.75,48.78,-0.93,-14.1,-12.66,-4.94,-16.93,-23.45,-25.16,-26.38,-17.83,-17.13,-16.37,-9.54,-11.23,-5.35,True,True,True,YF,NASDAQ
426,True,2015-07-29,2015-07-28,MINI,Mobile Mini Inc,Funk Mark,"EVP, CFO",P - Purchase,0.0,10000.0,132473.0,8.0,197600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
428,False,2015-07-29,2015-07-29,MYE,Myers Industries Inc,Branning Greggory W,"SVP, CFO",P - Purchase,12.439,1000.0,14388.0,7.0,15380.0,12.15,11.17,10.65,11.72,12.63,12.8,10.92,8.9,10.53,10.75,12.23,12.12,11.59,15.09,-2.32,-10.2,-14.38,-5.78,1.54,2.9,-12.21,-28.45,-15.35,-13.58,-1.68,-2.56,-6.83,21.31,True,True,True,YF,NYSE
427,False,2015-07-29,2015-07-29,STAG,"Stag Industrial, Inc.",Jervis Geoffrey G,"CFO, EVP, Treasurer",P - Purchase,13.108,5000.0,28584.0,21.0,93005.0,14.02,13.6,12.37,13.43,,,13.5,12.56,12.18,12.91,,14.96,15.55,19.75,6.96,3.75,-5.63,2.46,,,2.99,-4.18,-7.08,-1.51,,14.13,18.63,50.67,True,True,True,YF,NYSE
425,False,2015-07-29,2014-12-11,HPTO,Hopto Inc.,Casabonne Jean-Louis,CFO,P - Purchase,1.2,50000.0,996817.0,5.0,6250.0,1.35,1.05,1.5,1.05,1.05,0.9,0.9,0.75,1.51,1.05,1.7,1.58,0.76,0.08,12.5,-12.5,25.0,-12.5,-12.5,-25.0,-25.0,-37.5,25.83,-12.5,41.67,31.67,-36.67,-93.33,False,True,True,YF,
433,True,2015-07-28,2015-07-28,MHFI,McGraw Hill Financial Inc,Callahan John F Jr,"EVP, CFO",P - Purchase,0.0,2000.0,44607.0,5.0,195580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
432,False,2015-07-28,2015-07-27,MSM,Msc Industrial Direct Co Inc,Jilla Rustom,"EVP, CFO",P - Purchase,50.247,1000.0,8102.0,14.0,68400.0,51.28,47.75,47.01,43.47,46.68,43.18,,48.38,55.36,56.72,57.61,55.95,52.88,66.0,2.06,-4.97,-6.44,-13.49,-7.1,-14.06,,-3.72,10.18,12.88,14.65,11.35,5.24,31.35,True,True,True,YF,NYSE
431,False,2015-07-28,2015-07-27,ANGI,"Angie'S List, Inc.",Fox Thomas R,CFO,P - Purchase,3.85,4000.0,4000.0,New,15596.0,4.56,4.34,5.2,6.04,9.38,9.03,8.68,9.25,8.21,7.86,8.8,7.52,6.97,12.51,18.44,12.73,35.06,56.88,143.64,134.55,125.45,140.26,113.25,104.16,128.57,95.32,81.04,224.94,False,True,True,YF,
430,False,2015-07-28,2015-07-24,CVO,"Cenveo, Inc",Goodwin Scott J,CFO,P - Purchase,0.0,13938.0,271826.0,5.0,25465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
434,False,2015-07-27,2015-07-27,DFRG,"Del Frisco'S Restaurant Group, Inc.",Pennison Thomas J Jr,CFO,P - Purchase,0.0,6850.0,36165.0,23.0,99135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
436,False,2015-07-24,2015-07-23,MATR,Mattersight Corp,Ross Sheau-Ming Kuo,"VP, CFO",P - Purchase,6.71,8183.0,8183.0,New,49998.0,6.58,6.41,6.7,7.89,7.75,6.65,5.98,4.0,3.94,3.77,3.55,3.7,3.76,2.55,-1.94,-4.47,-0.15,17.59,15.5,-0.89,-10.88,-40.39,-41.28,-43.82,-47.09,-44.86,-43.96,-62.0,False,True,True,YF,
435,True,2015-07-24,2015-07-22,DSCO,Discovery Laboratories Inc ,Tattory John A,"SVP, CFO",P - Purchase,0.0,8333.0,56388.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
437,False,2015-07-24,2015-01-15,GMEV,"Gme Innotainment, Inc.",Kwong Kwan Yin Roy,"CEO, CFO, 10%",P - Purchase,0.034,8200000.0,18755932.0,78.0,820000.0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,-11.76,-11.76,-11.76,-11.76,-11.76,-70.59,-70.59,-70.59,-70.59,-70.59,-70.59,-70.59,-70.59,-41.18,False,True,True,YF,
438,False,2015-07-21,2015-07-21,MMMW,Mass Megawatts Wind Power Inc,Ricker Jonathan,"CEO, CFO, 10%",P - Purchase,0.008,250000.0,3223720.0,8.0,2500.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
439,False,2015-07-20,2015-07-17,PRKA,"Parks America, Inc",White Todd R,CFO,P - Purchase,0.05,375000.0,810350.0,86.0,24975.0,0.05,0.06,0.05,0.04,0.05,0.06,0.07,0.1,0.08,0.09,0.08,0.08,0.09,0.21,0.0,20.0,0.0,-20.0,0.0,20.0,40.0,100.0,60.0,80.0,60.0,60.0,80.0,320.0,False,True,True,YF,
441,False,2015-07-17,2015-07-15,PVBC,"Provident Bancorp, Inc.",Houle Carol L,"EVP, CFO",P - Purchase,6.262,15000.0,15000.0,New,150000.0,6.25,6.25,6.14,5.96,6.04,6.26,6.33,6.34,6.58,6.55,6.75,6.9,7.62,10.45,-0.19,-0.19,-1.95,-4.82,-3.55,-0.03,1.09,1.25,5.08,4.6,7.79,10.19,21.69,66.88,True,True,True,YF,NASDAQ
440,False,2015-07-17,2015-07-17,TNXP,Tonix Pharmaceuticals Holding Corp.,Gershell Leland,CFO,P - Purchase,8110.0,1000.0,18860.0,6.0,7500.0,8220.0,7500.0,7220.0,5980.0,6600.0,6840.0,7540.0,4370.0,2360.0,2510.0,1950.0,2610.0,2190.0,435.0,1.36,-7.52,-10.97,-26.26,-18.62,-15.66,-7.03,-46.12,-70.9,-69.05,-75.96,-67.82,-73.0,-94.64,True,True,True,YF,NASDAQ
442,True,2015-07-16,2015-07-16,DMPI,"Delmar Pharmaceuticals, Inc.",Praill Scott,CFO,P - Purchase,0.0,50000.0,60000.0,500.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
443,False,2015-07-10,2015-07-09,MU,Micron Technology Inc,Maddock Ernest E,"CFO, VP, Finance",P - Purchase,17.33,5000.0,38900.0,15.0,87500.0,20.08,18.61,15.91,14.67,17.16,15.59,14.45,11.0,11.34,10.5,10.8,12.66,12.38,30.09,15.87,7.39,-8.19,-15.35,-0.98,-10.04,-16.62,-36.53,-34.56,-39.41,-37.68,-26.95,-28.56,73.63,True,True,True,YF,NASDAQ
444,False,2015-07-09,2015-07-02,OLBK,Old Line Bancshares Inc,Hubbard Elise Marie,"SVP, CFO",P - Purchase,0.0,1193.0,1193.0,New,18742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
445,False,2015-07-08,2015-07-06,ONCS,Oncosec Medical Inc,Slansky Richard B,CFO,P - Purchase,59.5,150000.0,150000.0,New,918000.0,61.0,60.0,52.3,69.0,40.7,32.5,28.5,15.9,21.0,26.4,20.5,17.6,16.8,11.8,2.52,0.84,-12.1,15.97,-31.6,-45.38,-52.1,-73.28,-64.71,-55.63,-65.55,-70.42,-71.76,-80.17,True,True,True,YF,NASDAQ
446,False,2015-07-06,2015-04-30,CIBG,Cibolan Gold Corp,Forbush Daniel J,"Pres, CEO, CFO",P - Purchase,0.0,1560000.0,2542500.0,159.0,156000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
447,False,2015-07-02,2015-06-30,MCRN,Milacron Holdings Corp.,Chalmers Bruce A.,CFO,P - Purchase,0.0,4500.0,26380.0,21.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
449,True,2015-06-30,2015-06-25,APGI,American Power Group Corp,Coppa Charles,CFO,P - Purchase,0.0,78925.0,672482.0,13.0,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
451,False,2015-06-30,2015-06-29,VSTM,"Verastem, Inc.",Green John B,CFO,P - Purchase,6.99,500.0,2500.0,25.0,3560.0,7.4,7.08,6.56,6.6,2.16,2.0,1.75,1.47,1.39,1.4,1.6,1.42,1.3,2.32,5.87,1.29,-6.15,-5.58,-69.1,-71.39,-74.96,-78.97,-80.11,-79.97,-77.11,-79.69,-81.4,-66.81,True,True,True,YF,NASDAQ
448,False,2015-06-30,2015-06-29,SNR,New Senior Investment Group Inc.,Cheng Justine,"CFO, Treasurer",P - Purchase,0.0,14545.0,14545.0,New,199994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
450,False,2015-06-30,2015-06-26,GPP,Green Plains Partners LP,Peters Jerry L,CFO,P - Purchase,8.546,15000.0,15000.0,New,225000.0,7.99,8.21,7.97,7.42,7.62,7.52,8.09,8.02,7.88,7.69,7.78,,9.03,12.58,-6.51,-3.93,-6.74,-13.18,-10.84,-12.01,-5.34,-6.15,-7.79,-10.02,-8.96,,5.66,47.2,True,True,True,YF,NASDAQ
452,True,2015-06-29,2015-06-26,QNBC,Qnb Corp,McCracken Janice S,CFO,P - Purchase,23.745,500.0,500.0,New,14850.0,23.98,23.98,23.42,23.7,23.82,23.86,,26.09,24.87,24.7,24.7,25.36,26.35,34.53,0.99,0.99,-1.37,-0.19,0.32,0.48,,9.88,4.74,4.02,4.02,6.8,10.97,45.42,False,True,True,YF,
453,False,2015-06-29,2015-06-26,VSTM,"Verastem, Inc.",Green John B,CFO,P - Purchase,7.22,500.0,2000.0,33.0,3696.0,7.4,7.08,6.56,6.6,2.16,2.0,1.75,1.47,1.39,1.4,1.6,1.42,1.3,2.32,2.49,-1.94,-9.14,-8.59,-70.08,-72.3,-75.76,-79.64,-80.75,-80.61,-77.84,-80.33,-81.99,-67.87,True,True,True,YF,NASDAQ
454,False,2015-06-26,2015-06-25,IDNG,Independence Energy Corp.,Klug G Darcy,"CFO, Secy, 10%",P - Purchase,0.0,19021536.0,127446144.0,18.0,49456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,YF,
455,False,2015-06-26,2015-06-24,BPSR,Bespoke Tricycles Inc,Mitrani Albert,"Pres, CEO, CFO, 10%",P - Purchase,0.111,7500000.0,7500000.0,New,39750.0,0.18,0.31,0.24,0.22,0.82,0.66,0.52,0.53,1.14,0.65,0.35,0.15,0.07,0.01,62.16,179.28,116.22,98.2,638.74,494.59,368.47,377.48,927.03,485.59,215.32,35.14,-36.94,-90.99,False,True,True,YF,
456,False,2015-06-24,2015-06-24,BAYK,Bay Banks of Virginia Inc,Evans Deborah Marie,CFO,P - Purchase,0.0,2000.0,15636.0,15.0,11800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
457,False,2015-06-23,2015-06-23,CNSI,"Comverse, Inc.",Wu Jacky,"SVP, CFO",P - Purchase,0.0,1490.0,1490.0,New,29926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
458,True,2015-06-23,2015-06-18,IMCI,Infinite Group Inc,Witzel James,CFO,P - Purchase,0.08,12500.0,94050.0,15.0,875.0,0.1,0.06,0.09,0.04,0.09,0.04,0.08,0.03,0.02,0.02,0.05,0.02,0.02,0.04,25.0,-25.0,12.5,-50.0,12.5,-50.0,0.0,-62.5,-75.0,-75.0,-37.5,-75.0,-75.0,-50.0,False,True,True,YF,
459,True,2015-06-22,2015-06-19,VLY,Valley National Bancorp,Eskow Alan D,"Senior EVP, CFO, Dir",P - Purchase,7.878,790.0,790.0,New,19750.0,7.92,7.99,7.65,,7.65,8.74,8.5,7.69,7.16,7.27,7.56,8.06,7.7,9.85,0.53,1.42,-2.89,,-2.89,10.94,7.9,-2.39,-9.11,-7.72,-4.04,2.31,-2.26,25.03,True,True,True,YF,NASDAQ
460,False,2015-06-19,2015-06-19,UEC,Uranium Energy Corp,Katsumata Mark,"Secretary,Treasurer,CFO",P - Purchase,2.19,2000.0,6839.0,41.0,4158.0,1.67,1.34,1.34,1.16,1.12,1.1,1.06,1.01,0.9,0.92,0.71,0.78,1.0,1.46,-23.74,-38.81,-38.81,-47.03,-48.86,-49.77,-51.6,-53.88,-58.9,-57.99,-67.58,-64.38,-54.34,-33.33,True,True,True,YF,AMEX
461,False,2015-06-18,2015-06-17,RESN,Resonant Inc,Philpott John M,CFO,P - Purchase,3.23,10000.0,53946.0,23.0,34939.0,2.99,3.26,3.86,5.18,4.78,3.6,3.17,2.46,1.96,1.9,2.77,4.5,4.43,4.26,-7.43,0.93,19.5,60.37,47.99,11.46,-1.86,-23.84,-39.32,-41.18,-14.24,39.32,37.15,31.89,True,True,True,YF,NASDAQ
462,False,2015-06-17,2015-06-16,RESN,Resonant Inc,Philpott John M,CFO,P - Purchase,3.41,10000.0,43946.0,29.0,35900.0,2.99,3.26,3.86,5.18,4.78,3.6,3.17,2.46,1.96,1.9,2.77,4.5,4.43,0.0,-12.32,-4.4,13.2,51.91,40.18,5.57,-7.04,-27.86,-42.52,-44.28,-18.77,31.96,29.91,0.0,True,True,True,YF,NASDAQ
463,False,2015-06-17,2015-06-17,WING,Wingstop Inc.,Mravle Michael,CFO,P - Purchase,22.081,10000.0,10000.0,New,190000.0,21.11,26.16,23.82,20.77,18.38,17.29,15.98,16.7,17.45,19.65,18.31,19.47,20.81,24.52,-4.4,18.47,7.88,-5.94,-16.76,-21.7,-27.63,-24.37,-20.97,-11.01,-17.08,-11.82,-5.76,11.05,True,True,True,YF,NASDAQ
464,False,2015-06-16,2015-06-15,LAND,Gladstone Land Corp,Parrish Lewis,CFO,P - Purchase,8.542,900.0,1000.0,900.0,9900.0,8.27,8.02,7.7,,7.02,7.29,7.2,7.28,6.75,6.06,6.21,6.84,7.99,9.82,-3.18,-6.11,-9.86,,-17.82,-14.66,-15.71,-14.77,-20.98,-29.06,-27.3,-19.93,-6.46,14.96,True,True,True,YF,NASDAQ
466,False,2015-06-15,2015-06-12,POPE,Pope Resources Ltd Partnership,Lamb John,"VP, CFO",P - Purchase,0.0,400.0,500.0,400.0,27075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
465,False,2015-06-15,2015-06-15,RLOG,"Rand Logistics, Inc.",Hiltwein Mark S,CFO,P - Purchase,0.0,10000.0,10000.0,New,35098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
467,False,2015-06-15,2015-06-15,SCTY,Solarcity Corp,Buss Brad W,CFO,P - Purchase,16.49,6000.0,14000.0,75.0,329220.0,8.0,7.45,7.6,10.0,8.9,8.2,8.5,7.2,4.75,3.92,3.55,4.21,3.74,6.34,-51.49,-54.82,-53.91,-39.36,-46.03,-50.27,-48.45,-56.34,-71.19,-76.23,-78.47,-74.47,-77.32,-61.55,False,True,True,,
